business_id,alias,title
uaeLZvRq5JHY_I8g6I8_Cw,tradamerican,American (Traditional)
SRd-jauPrb8dRBitXa8TtA,irish,Irish
SRd-jauPrb8dRBitXa8TtA,pubs,Pubs
BUOyBFwILQ5PLjDqYYz83g,tradamerican,American (Traditional)
BUOyBFwILQ5PLjDqYYz83g,hotdogs,Fast Food
OMTHPwgNZwCV4zuKZ7iuSg,italian,Italian
OMTHPwgNZwCV4zuKZ7iuSg,pizza,Pizza
#NAME?,hotdogs,Fast Food
#NAME?,icecream,Ice Cream & Frozen Yogurt
#NAME?,burgers,Burgers
MKnj1IU9PKrad-aHb1JkXQ,sandwiches,Sandwiches
OGObJrUOFgEZpp1JTLGY-Q,icecream,Ice Cream & Frozen Yogurt
OGObJrUOFgEZpp1JTLGY-Q,hotdogs,Fast Food
804flGWp0X5L74-zABiomg,wine_bars,Wine Bars
804flGWp0X5L74-zABiomg,coffee,Coffee & Tea
804flGWp0X5L74-zABiomg,beerbar,Beer Bar
axsVPeoGThLKLzu6GTRCpQ,chinese,Chinese
axsVPeoGThLKLzu6GTRCpQ,thai,Thai
85avHCVQEY8FuGE1y2E7-g,sandwiches,Sandwiches
85avHCVQEY8FuGE1y2E7-g,breakfast_brunch,Breakfast & Brunch
JogyNpuTTqowgKQKao14ZA,italian,Italian
JogyNpuTTqowgKQKao14ZA,salad,Salad
NEVzffuJNnPsQhFcR2zQgQ,sandwiches,Sandwiches
NEVzffuJNnPsQhFcR2zQgQ,hotdogs,Fast Food
PqNsuPFKu2ZqOIdyOpC2TA,italian,Italian
PqNsuPFKu2ZqOIdyOpC2TA,pizza,Pizza
Xxr2cDuq3N7c4PoFoBB5Vw,japanese,Japanese
Xxr2cDuq3N7c4PoFoBB5Vw,korean,Korean
Xxr2cDuq3N7c4PoFoBB5Vw,sushi,Sushi Bars
hFrJbcP0OegEkm-K2BvoYw,lounges,Lounges
hFrJbcP0OegEkm-K2BvoYw,tapas,Tapas Bars
O7RxeO8h7iNNJ88ekos8eg,mexican,Mexican
O7RxeO8h7iNNJ88ekos8eg,tex-mex,Tex-Mex
xJHTNLA7W8kK8Rgr2bQmSQ,sandwiches,Sandwiches
PCBH6Lg-xJ1675z3lli5dA,mexican,Mexican
ceyseaJgZsjVLo7DZpSkkA,sushi,Sushi Bars
ceyseaJgZsjVLo7DZpSkkA,bbq,Barbeque
ceyseaJgZsjVLo7DZpSkkA,korean,Korean
o38rkKmc6C48yzrGPLdxPQ,dimsum,Dim Sum
3fLlHjNNFLzvs-snhktBMg,french,French
3fLlHjNNFLzvs-snhktBMg,bakeries,Bakeries
3fLlHjNNFLzvs-snhktBMg,breakfast_brunch,Breakfast & Brunch
4ZNM_Zty4GFl3v_p5PDWqw,mideastern,Middle Eastern
4ZNM_Zty4GFl3v_p5PDWqw,mediterranean,Mediterranean
C3Hzh1kc8hVLOguPRW9fMg,italian,Italian
C3Hzh1kc8hVLOguPRW9fMg,pizza,Pizza
U5q5MQjdCBhwQIaeKBNvbg,mexican,Mexican
R_TrWHifTVBFuOPSNvdK5Q,burgers,Burgers
7xBxZ2aa10-Od3rrRb7J-g,hotels,Hotels
g24Z82C66TpFdREDsr_2tw,coffee,Coffee & Tea
g24Z82C66TpFdREDsr_2tw,cafes,Cafes
g24Z82C66TpFdREDsr_2tw,gelato,Gelato
Yaw6vk3anUbAPjtvM-GmgA,newamerican,American (New)
Yaw6vk3anUbAPjtvM-GmgA,sportsbars,Sports Bars
KZ_xAb-eOX1FySK_mxRl3w,chinese,Chinese
VlSQ1P7SwKqnfljuaTQLRQ,bbq,Barbeque
#NAME?,breakfast_brunch,Breakfast & Brunch
#NAME?,newamerican,American (New)
#NAME?,coffee,Coffee & Tea
OJFlbUyhAyxK6XOCZgfIrg,bagels,Bagels
OJFlbUyhAyxK6XOCZgfIrg,breakfast_brunch,Breakfast & Brunch
OJFlbUyhAyxK6XOCZgfIrg,sandwiches,Sandwiches
YAfSUU3Yq8uDhG9WqEMVIQ,mediterranean,Mediterranean
YAfSUU3Yq8uDhG9WqEMVIQ,vegan,Vegan
YAfSUU3Yq8uDhG9WqEMVIQ,gluten_free,Gluten-Free
5rxDCNPGcGVL3s-qgARyLg,mexican,Mexican
54Oh1tjBKLATthwuIMqTmw,hotdogs,Fast Food
xJHTNLA7W8kK8Rgr2bQmSQ,sandwiches,Sandwiches
yPLkYlZ4JQ41ManI9OPaSg,pizza,Pizza
yPLkYlZ4JQ41ManI9OPaSg,sandwiches,Sandwiches
cXZGLi5rJkhETCm81JsWNA,tradamerican,American (Traditional)
ZPdf_MjVuSX0ot-thQkWSg,breakfast_brunch,Breakfast & Brunch
ZPdf_MjVuSX0ot-thQkWSg,tradamerican,American (Traditional)
ZPdf_MjVuSX0ot-thQkWSg,hotdog,Hot Dogs
yGUplHUJZrP34LfEtDIItQ,chinese,Chinese
v1wLUHYsdS7X4wPvXmdTXg,diners,Diners
v1wLUHYsdS7X4wPvXmdTXg,breakfast_brunch,Breakfast & Brunch
v1wLUHYsdS7X4wPvXmdTXg,tradamerican,American (Traditional)
S7bbqgCtCiC7Zto1vZl5xw,japanese,Japanese
S7bbqgCtCiC7Zto1vZl5xw,chinese,Chinese
lWADCIDXsPu8SdGnqI6fkg,sportsbars,Sports Bars
lWADCIDXsPu8SdGnqI6fkg,tradamerican,American (Traditional)
j1WX2nHA3T0R9LyBWOPzTQ,hotels,Hotels
j1WX2nHA3T0R9LyBWOPzTQ,venues,Venues & Event Spaces
buKqJE7_yRyesLFWeLoF9A,cheesesteaks,Cheesesteaks
buKqJE7_yRyesLFWeLoF9A,sandwiches,Sandwiches
OuOO1_NnyZ6Ypix2_utrhw,hotdogs,Fast Food
OuOO1_NnyZ6Ypix2_utrhw,sandwiches,Sandwiches
gj0IZUpDoj_8T49DepwMEQ,sandwiches,Sandwiches
c6nPhoi6iaQN9mDPhIiGUQ,italian,Italian
c6nPhoi6iaQN9mDPhIiGUQ,pizza,Pizza
EbO4WUGzKaR92iPIB3VNNQ,coffee,Coffee & Tea
EbO4WUGzKaR92iPIB3VNNQ,gourmet,Specialty Food
9e5C4ZZEKH1A8TzwIoPSLw,tex-mex,Tex-Mex
9e5C4ZZEKH1A8TzwIoPSLw,mexican,Mexican
9e5C4ZZEKH1A8TzwIoPSLw,bars,Bars
6lq6C2_SX-xFG3gQidVlkA,mexican,Mexican
G_0oXqSp5ihGOuH8qV-F6g,burgers,Burgers
G_0oXqSp5ihGOuH8qV-F6g,icecream,Ice Cream & Frozen Yogurt
G_0oXqSp5ihGOuH8qV-F6g,tradamerican,American (Traditional)
12g-EA3OKtofoanBgJzr3g,chinese,Chinese
12g-EA3OKtofoanBgJzr3g,seafood,Seafood
nUzD76z3KbvRCfiW33Mkbg,italian,Italian
nUzD76z3KbvRCfiW33Mkbg,pizza,Pizza
nUzD76z3KbvRCfiW33Mkbg,sandwiches,Sandwiches
pZ48rgN0lcgU_WL4dcRrtA,mexican,Mexican
pZ48rgN0lcgU_WL4dcRrtA,tex-mex,Tex-Mex
EF8WBt6qu45vKWQSPdwlOQ,salad,Salad
EF8WBt6qu45vKWQSPdwlOQ,tradamerican,American (Traditional)
EF8WBt6qu45vKWQSPdwlOQ,sandwiches,Sandwiches
jPRTlR0G_wXdF8wWagOEnQ,italian,Italian
#NAME?,hotels,Hotels
NJ_SLAaha6YD21EOGhluTQ,departmentsofmotorvehicles,Departments of Motor Vehicles
Qe6xDpZW_xvimOJnscoh8w,tradamerican,American (Traditional)
Qe6xDpZW_xvimOJnscoh8w,breakfast_brunch,Breakfast & Brunch
Qe6xDpZW_xvimOJnscoh8w,cafes,Cafes
BAlcRNAcSHB6Bpr5wC4HIw,hotdogs,Fast Food
BAlcRNAcSHB6Bpr5wC4HIw,burgers,Burgers
BAlcRNAcSHB6Bpr5wC4HIw,coffee,Coffee & Tea
JPEIuoMP_ajJoKbG-gHaIA,airportlounges,Airport Lounges
rGWim7CEU6eoM0FtZcwZiw,chicken_wings,Chicken Wings
rGWim7CEU6eoM0FtZcwZiw,bars,Bars
rGWim7CEU6eoM0FtZcwZiw,burgers,Burgers
K4Z2iCQLAyB3J3kcCQOfRQ,poolhalls,Pool Halls
K4Z2iCQLAyB3J3kcCQOfRQ,karaoke,Karaoke
cAGAOL3B97XFQzOXgKNUNQ,chicken_wings,Chicken Wings
cAGAOL3B97XFQzOXgKNUNQ,bars,Bars
cAGAOL3B97XFQzOXgKNUNQ,bbq,Barbeque
vvuvA7jNX-XwxDZTpVMgTg,bbq,Barbeque
vvuvA7jNX-XwxDZTpVMgTg,tradamerican,American (Traditional)
vvuvA7jNX-XwxDZTpVMgTg,southern,Southern
1FpDx8M47V4pyU8WRkPvag,sportsbars,Sports Bars
1FpDx8M47V4pyU8WRkPvag,tradamerican,American (Traditional)
xvY9cWDNb3JFk0CpfIiGTA,indpak,Indian
xvY9cWDNb3JFk0CpfIiGTA,vegetarian,Vegetarian
3JzIpuBGev0mkJNs1gQyvw,coffee,Coffee & Tea
3JzIpuBGev0mkJNs1gQyvw,sandwiches,Sandwiches
3JzIpuBGev0mkJNs1gQyvw,soup,Soup
xvm3usMc06Fo2HfXqdraNw,restaurants,Restaurants
R5TXjFuov2ang1N8bGeONQ,mexican,Mexican
R5TXjFuov2ang1N8bGeONQ,tex-mex,Tex-Mex
b0bZCxdO9QtItzwh6_u7Sg,japanese,Japanese
b0bZCxdO9QtItzwh6_u7Sg,sushi,Sushi Bars
8JPLQDiTrRQxzirtomuxTw,delis,Delis
8JPLQDiTrRQxzirtomuxTw,sandwiches,Sandwiches
8JPLQDiTrRQxzirtomuxTw,salad,Salad
mhBLH0VFg4tj4E8rJslSmg,salad,Salad
mhBLH0VFg4tj4E8rJslSmg,juicebars,Juice Bars & Smoothies
mhBLH0VFg4tj4E8rJslSmg,sandwiches,Sandwiches
Mxo_dSXtPJDqbJ6XztseTw,chinese,Chinese
Mxo_dSXtPJDqbJ6XztseTw,japanese,Japanese
Mxo_dSXtPJDqbJ6XztseTw,thai,Thai
j7oT4iyuO7AtMAwSAl1zEg,hotdogs,Fast Food
rs7SCivhbM97JaZizFg_aA,tex-mex,Tex-Mex
rs7SCivhbM97JaZizFg_aA,mexican,Mexican
rs7SCivhbM97JaZizFg_aA,bars,Bars
sXO4qjcODVl7g89gLbuvzQ,burgers,Burgers
sXO4qjcODVl7g89gLbuvzQ,hotdogs,Fast Food
sXO4qjcODVl7g89gLbuvzQ,coffee,Coffee & Tea
zlagxmC0CcHe9RBL8Gvn6A,hotdogs,Fast Food
zlagxmC0CcHe9RBL8Gvn6A,burgers,Burgers
zlagxmC0CcHe9RBL8Gvn6A,icecream,Ice Cream & Frozen Yogurt
6ONmqWHbZmWhYtcBPnoBdw,donuts,Donuts
6ONmqWHbZmWhYtcBPnoBdw,icecream,Ice Cream & Frozen Yogurt
ceyseaJgZsjVLo7DZpSkkA,sushi,Sushi Bars
ceyseaJgZsjVLo7DZpSkkA,bbq,Barbeque
ceyseaJgZsjVLo7DZpSkkA,korean,Korean
UdZMV0eLhXtMn8xYicxnQA,coffee,Coffee & Tea
nUzD76z3KbvRCfiW33Mkbg,italian,Italian
nUzD76z3KbvRCfiW33Mkbg,pizza,Pizza
nUzD76z3KbvRCfiW33Mkbg,sandwiches,Sandwiches
o38rkKmc6C48yzrGPLdxPQ,dimsum,Dim Sum
8CJ7lA3qTTd5irXNegXNvQ,pizza,Pizza
8CJ7lA3qTTd5irXNegXNvQ,italian,Italian
fWgi3HS6Ytl4HsD9yXOW_g,pubs,Pubs
gZlLyS90IxQpSbmaDwzuHw,culturalcenter,Cultural Center
XHhy6uz4wEGEeG_gLklCIg,hotdogs,Fast Food
XHhy6uz4wEGEeG_gLklCIg,chicken_wings,Chicken Wings
XHhy6uz4wEGEeG_gLklCIg,salad,Salad
839PjcTpQPr-ZsOnhYShcA,southern,Southern
839PjcTpQPr-ZsOnhYShcA,newamerican,American (New)
839PjcTpQPr-ZsOnhYShcA,seafood,Seafood
fUlvhxLBOsyMe9kDeCBKxg,burgers,Burgers
HxLkhcp-a4P536cr2WfU8Q,cafes,Cafes
KuzhL5_EYFQbgQ2ZICYBaw,organic_stores,Organic Stores
KuzhL5_EYFQbgQ2ZICYBaw,juicebars,Juice Bars & Smoothies
KuzhL5_EYFQbgQ2ZICYBaw,healthmarkets,Health Markets
Yg36sXRv18XQAHahhsARGA,greek,Greek
Yg36sXRv18XQAHahhsARGA,bars,Bars
Yg36sXRv18XQAHahhsARGA,venues,Venues & Event Spaces
yHs8HFmEMCn_n_1yyNinYw,wine_bars,Wine Bars
yHs8HFmEMCn_n_1yyNinYw,tapasmallplates,Tapas/Small Plates
0ER88SYlliG5evJgXaU-wg,pizza,Pizza
e5I7KGUX8yUL95AQCX8I0Q,seafood,Seafood
Rate1w4AJk9d2vXOQucncg,bagels,Bagels
Rate1w4AJk9d2vXOQucncg,breakfast_brunch,Breakfast & Brunch
Rate1w4AJk9d2vXOQucncg,icecream,Ice Cream & Frozen Yogurt
QYFr5zYMWb-rKtb5zA0bbg,coffee,Coffee & Tea
A63LeXN0mrSaXTd4viEASQ,hotels,Hotels
A63LeXN0mrSaXTd4viEASQ,venues,Venues & Event Spaces
YAfSUU3Yq8uDhG9WqEMVIQ,mediterranean,Mediterranean
YAfSUU3Yq8uDhG9WqEMVIQ,vegan,Vegan
YAfSUU3Yq8uDhG9WqEMVIQ,gluten_free,Gluten-Free
R0qtiLYdPE9QDMz9DY_fHA,sandwiches,Sandwiches
R0qtiLYdPE9QDMz9DY_fHA,hotdogs,Fast Food
_fSvPLA7iutGZy7nFhVsUw,hotels,Hotels
QOJOUH5mF0NYjVNeeBmIVg,italian,Italian
QOJOUH5mF0NYjVNeeBmIVg,newamerican,American (New)
K7jiPLbPdbDeQFNbnFoS3Q,hotdogs,Fast Food
K7jiPLbPdbDeQFNbnFoS3Q,burgers,Burgers
Lv0a40PdegAYSuCJhnhwXQ,servicestations,Gas Stations
Lv0a40PdegAYSuCJhnhwXQ,convenience,Convenience Stores
dOwbQKYgMEbqxzsWZSSJUQ,deptstores,Department Stores
vG84ugqQ2zrww52EVGZkbA,pizza,Pizza
vG84ugqQ2zrww52EVGZkbA,delis,Delis
F4TQ9igFdcmM7LcGkfHFNg,seafood,Seafood
F4TQ9igFdcmM7LcGkfHFNg,breakfast_brunch,Breakfast & Brunch
F4TQ9igFdcmM7LcGkfHFNg,sportsbars,Sports Bars
OfEoCqGZKm3Je-DYj-vjQQ,salad,Salad
OfEoCqGZKm3Je-DYj-vjQQ,desserts,Desserts
OfEoCqGZKm3Je-DYj-vjQQ,sandwiches,Sandwiches
7VDvnalElTgthUv6lXjWTg,indpak,Indian
7VDvnalElTgthUv6lXjWTg,pakistani,Pakistani
GlOm9BKqyHxXX-TAhjnK1A,delis,Delis
GlOm9BKqyHxXX-TAhjnK1A,tradamerican,American (Traditional)
GlOm9BKqyHxXX-TAhjnK1A,burgers,Burgers
R0qtiLYdPE9QDMz9DY_fHA,sandwiches,Sandwiches
R0qtiLYdPE9QDMz9DY_fHA,hotdogs,Fast Food
K0AvQ079LtUOLnbmf3aH1Q,hotels,Hotels
#NAME?,seafood,Seafood
tFafKdwWlhTRAEcaeUybAw,cafes,Cafes
tFafKdwWlhTRAEcaeUybAw,newamerican,American (New)
tFafKdwWlhTRAEcaeUybAw,pizza,Pizza
rFohGgQBCq_4UnNu7FPWYw,pizza,Pizza
rFohGgQBCq_4UnNu7FPWYw,newamerican,American (New)
rFohGgQBCq_4UnNu7FPWYw,bars,Bars
NMwDGx4SoQWbs63t5I0MHA,tradamerican,American (Traditional)
NMwDGx4SoQWbs63t5I0MHA,sportsbars,Sports Bars
NMwDGx4SoQWbs63t5I0MHA,chicken_wings,Chicken Wings
FAxvN8f4X2fgj_iQSZvqOw,delis,Delis
FAxvN8f4X2fgj_iQSZvqOw,sandwiches,Sandwiches
FAxvN8f4X2fgj_iQSZvqOw,hotdogs,Fast Food
8FA64RmA-aNJsnepBsTU-A,korean,Korean
8FA64RmA-aNJsnepBsTU-A,chicken_wings,Chicken Wings
y1I5iebYuWq4lTyJdo073A,lounges,Lounges
y1I5iebYuWq4lTyJdo073A,breakfast_brunch,Breakfast & Brunch
y1I5iebYuWq4lTyJdo073A,tradamerican,American (Traditional)
mJ5z1FFr-nJ5qcfoQcLRNg,chinese,Chinese
#NAME?,hotdogs,Fast Food
#NAME?,icecream,Ice Cream & Frozen Yogurt
#NAME?,burgers,Burgers
amuE7Y0HaHItMFOxsDtAKg,sandwiches,Sandwiches
amuE7Y0HaHItMFOxsDtAKg,hotdogs,Fast Food
1PIz0Rj3H0D9rg2BiRo0NA,sushi,Sushi Bars
1PIz0Rj3H0D9rg2BiRo0NA,asianfusion,Asian Fusion
1PIz0Rj3H0D9rg2BiRo0NA,japanese,Japanese
fdnppDWlLCuInveLF_9upg,indoor_playcenter,Indoor Playcentre
wG_1TlSx7xlDG6ynrQsiRw,pizza,Pizza
wP3J9n3aPb26HG7GUfVbdQ,japanese,Japanese
E0G1luZa9aZzjJP-kc33OQ,newamerican,American (New)
QYFr5zYMWb-rKtb5zA0bbg,coffee,Coffee & Tea
QvbZeRwaGR-qPQjiqun4uQ,thai,Thai
QvbZeRwaGR-qPQjiqun4uQ,salad,Salad
QvbZeRwaGR-qPQjiqun4uQ,soup,Soup
TxtaENpvSgV_tUN1o4Gl2w,tradamerican,American (Traditional)
TxtaENpvSgV_tUN1o4Gl2w,sportsbars,Sports Bars
rdXRgTIKiHgTrMxO8TGY1w,pizza,Pizza
rdXRgTIKiHgTrMxO8TGY1w,beer_and_wine,"Beer, Wine & Spirits"
rdXRgTIKiHgTrMxO8TGY1w,sandwiches,Sandwiches
qDUUbnEE188-SeCuOI5hKQ,breakfast_brunch,Breakfast & Brunch
qDUUbnEE188-SeCuOI5hKQ,burgers,Burgers
qDUUbnEE188-SeCuOI5hKQ,sandwiches,Sandwiches
KU3UDEcj6SRE65cXR-dFcg,hotdogs,Fast Food
KU3UDEcj6SRE65cXR-dFcg,burgers,Burgers
KU3UDEcj6SRE65cXR-dFcg,coffee,Coffee & Tea
IKF8B9_Z-guzQSXTqoweHg,grocery,Grocery
4U9fWxjVntRC-IihW5MoIQ,mediterranean,Mediterranean
4U9fWxjVntRC-IihW5MoIQ,greek,Greek
aP1kQPiAlVO1PgLAiyAGyQ,mexican,Mexican
#NAME?,southern,Southern
rH5oW0AMmCPLthr0Rl9CGA,newamerican,American (New)
rH5oW0AMmCPLthr0Rl9CGA,sportsbars,Sports Bars
kQTJFgWJZ2vx_8orr2GNOw,tex-mex,Tex-Mex
kQTJFgWJZ2vx_8orr2GNOw,hotdogs,Fast Food
kQTJFgWJZ2vx_8orr2GNOw,mexican,Mexican
9oylkV12-1YfbeoIZ1g-xw,sushi,Sushi Bars
9oylkV12-1YfbeoIZ1g-xw,burgers,Burgers
iwYeFK5_8zM9ownbN4ziJg,newamerican,American (New)
34pHN3bBTMRDOL4QdvUwBw,southern,Southern
34pHN3bBTMRDOL4QdvUwBw,soulfood,Soul Food
34pHN3bBTMRDOL4QdvUwBw,bbq,Barbeque
zfo1zUhxmDss104Xk-e6kw,seafood,Seafood
zfo1zUhxmDss104Xk-e6kw,steak,Steakhouses
zfo1zUhxmDss104Xk-e6kw,italian,Italian
8fl0bPMJPIMB7oldq6slyg,donuts,Donuts
8fl0bPMJPIMB7oldq6slyg,coffee,Coffee & Tea
oEwgHXjFoZ92hQwi8oWKXQ,sandwiches,Sandwiches
GjxvYDbGoHM1FRk1hrL9IQ,newamerican,American (New)
GjxvYDbGoHM1FRk1hrL9IQ,venues,Venues & Event Spaces
GjxvYDbGoHM1FRk1hrL9IQ,cocktailbars,Cocktail Bars
jv5C2zZ4kQa-YBIlKjERNQ,bars,Bars
jv5C2zZ4kQa-YBIlKjERNQ,danceclubs,Dance Clubs
7u48zAaiOHAxB1aZLHNokA,hotels,Hotels
7u48zAaiOHAxB1aZLHNokA,venues,Venues & Event Spaces
XYoQu4XHi5AXduc4OwkFGA,sushi,Sushi Bars
XYoQu4XHi5AXduc4OwkFGA,thai,Thai
kiSgMZQJcKHXz67fSM9qRA,hotels,Hotels
QIaX2lYxV3PJlLRcz_5YSQ,mexican,Mexican
QIaX2lYxV3PJlLRcz_5YSQ,tex-mex,Tex-Mex
umlaKA5Sza0-SBpp1Zn-Cw,hotels,Hotels
U20w-BzmiX7kIsC4uZNArg,shoes,Shoe Stores
6KYL71QXCsi8k12bCBWcBg,newamerican,American (New)
6KYL71QXCsi8k12bCBWcBg,bars,Bars
6KYL71QXCsi8k12bCBWcBg,steak,Steakhouses
6KYL71QXCsi8k12bCBWcBg,tradamerican,American (Traditional)
2GXRmVbZn_xqVLEH4RgTVw,burgers,Burgers
aA7RIY3PItOHttlUQNvptA,breakfast_brunch,Breakfast & Brunch
aA7RIY3PItOHttlUQNvptA,tradamerican,American (Traditional)
aA7RIY3PItOHttlUQNvptA,burgers,Burgers
ZE04fTfpflEL1GHHZpmleQ,sportsbars,Sports Bars
ZE04fTfpflEL1GHHZpmleQ,tradamerican,American (Traditional)
ZE04fTfpflEL1GHHZpmleQ,desserts,Desserts
m7icy0KTK4VvMhItAMU6jA,mexican,Mexican
1PIz0Rj3H0D9rg2BiRo0NA,sushi,Sushi Bars
1PIz0Rj3H0D9rg2BiRo0NA,asianfusion,Asian Fusion
1PIz0Rj3H0D9rg2BiRo0NA,japanese,Japanese
tFafKdwWlhTRAEcaeUybAw,cafes,Cafes
tFafKdwWlhTRAEcaeUybAw,newamerican,American (New)
tFafKdwWlhTRAEcaeUybAw,pizza,Pizza
aqfg-ku9VE4ebyEjzaogog,caribbean,Caribbean
aqfg-ku9VE4ebyEjzaogog,southern,Southern
b_BPNlQdKvB731Dv-sIrNA,sportsbars,Sports Bars
j1WX2nHA3T0R9LyBWOPzTQ,hotels,Hotels
j1WX2nHA3T0R9LyBWOPzTQ,venues,Venues & Event Spaces
EYUIMEzzpH-4RPnurCVeXg,bars,Bars
EYUIMEzzpH-4RPnurCVeXg,tradamerican,American (Traditional)
EYUIMEzzpH-4RPnurCVeXg,arcades,Arcades
Paz7Ws5E1am2pJGkjPIcWw,indpak,Indian
Paz7Ws5E1am2pJGkjPIcWw,buffets,Buffets
YBE9D3CzfAyE2Dmqu5fo8w,mexican,Mexican
YBE9D3CzfAyE2Dmqu5fo8w,beerbar,Beer Bar
hTw6m26-NtAbgqDyyToKqg,coffee,Coffee & Tea
#NAME?,sandwiches,Sandwiches
#NAME?,hotdogs,Fast Food
Fj7W2jo9FW8QZx5rsm76hg,coffee,Coffee & Tea
xA9FyUXm9Vaf_0zsa8p5mg,breakfast_brunch,Breakfast & Brunch
xA9FyUXm9Vaf_0zsa8p5mg,bakeries,Bakeries
xA9FyUXm9Vaf_0zsa8p5mg,cafes,Cafes
0igTbZGXP_BrwBLFsvNPGw,tradamerican,American (Traditional)
0igTbZGXP_BrwBLFsvNPGw,bars,Bars
0igTbZGXP_BrwBLFsvNPGw,tex-mex,Tex-Mex
A3C2jrHw1fvA-EP3n_iF_A,sandwiches,Sandwiches
A3C2jrHw1fvA-EP3n_iF_A,hotdogs,Fast Food
THL7fD5j0IeUYfE5GWtq9A,hotels,Hotels
m_I7RdZdmH5d_1L9wkqcwg,hotdogs,Fast Food
m_I7RdZdmH5d_1L9wkqcwg,chicken_wings,Chicken Wings
m_I7RdZdmH5d_1L9wkqcwg,chickenshop,Chicken Shop
-1cEY55B25uKhSrOF8mp_w,mexican,Mexican
-1cEY55B25uKhSrOF8mp_w,salad,Salad
-1cEY55B25uKhSrOF8mp_w,breakfast_brunch,Breakfast & Brunch
tDZFsZvWywe55HITMR7l5w,korean,Korean
tDZFsZvWywe55HITMR7l5w,coffee,Coffee & Tea
B--fSz4A7l69QpBkbC3NUg,tradamerican,American (Traditional)
Mxo_dSXtPJDqbJ6XztseTw,chinese,Chinese
Mxo_dSXtPJDqbJ6XztseTw,japanese,Japanese
Mxo_dSXtPJDqbJ6XztseTw,thai,Thai
XEBBJmyO4NGv-JzDeaH5Dw,dominican,Dominican
XEBBJmyO4NGv-JzDeaH5Dw,puertorican,Puerto Rican
XEBBJmyO4NGv-JzDeaH5Dw,cuban,Cuban
zRNNizEDGTgSbOGzi-kg5A,tex-mex,Tex-Mex
zRNNizEDGTgSbOGzi-kg5A,bars,Bars
zRNNizEDGTgSbOGzi-kg5A,mexican,Mexican
pJ4KswvSov9u6xtP7suLFQ,chocolate,Chocolatiers & Shops
pJ4KswvSov9u6xtP7suLFQ,candy,Candy Stores
9MBZSFi-a_PxORDeSlL_QQ,chinese,Chinese
XiWNHoh8k_dsIb0pWrtvpw,newamerican,American (New)
XiWNHoh8k_dsIb0pWrtvpw,seafood,Seafood
XiWNHoh8k_dsIb0pWrtvpw,cajun,Cajun/Creole
q8pqPgDLQiJ9MDBcedFSyQ,hotels,Hotels
w6XLaguaa3Zte_B0TYQrTg,hotdogs,Fast Food
w6XLaguaa3Zte_B0TYQrTg,sandwiches,Sandwiches
JIcUG3Pg07G2CUA5kVv30Q,sandwiches,Sandwiches
JIcUG3Pg07G2CUA5kVv30Q,delis,Delis
VUdQv3iGNGtJBEY49pI1_Q,donuts,Donuts
VUdQv3iGNGtJBEY49pI1_Q,coffee,Coffee & Tea
1_lNofxuRR84NrIq3FVx1A,hotdogs,Fast Food
1_lNofxuRR84NrIq3FVx1A,burgers,Burgers
1_lNofxuRR84NrIq3FVx1A,coffee,Coffee & Tea
TAhfu8tf-n5K6rwdLWv5Tg,servicestations,Gas Stations
TAhfu8tf-n5K6rwdLWv5Tg,convenience,Convenience Stores
WEuWkpF3Pkdfl24yYd2PUg,icecream,Ice Cream & Frozen Yogurt
neH64nX9-Sq_OWW1IBEppQ,bars,Bars
neH64nX9-Sq_OWW1IBEppQ,burgers,Burgers
neH64nX9-Sq_OWW1IBEppQ,sandwiches,Sandwiches
8eJ2-AQvQzJopjyx-hZNlw,hotdogs,Fast Food
8eJ2-AQvQzJopjyx-hZNlw,delis,Delis
8eJ2-AQvQzJopjyx-hZNlw,sandwiches,Sandwiches
byRgWBSOPO3mMHcLXH7wMQ,hotdogs,Fast Food
byRgWBSOPO3mMHcLXH7wMQ,burgers,Burgers
byRgWBSOPO3mMHcLXH7wMQ,icecream,Ice Cream & Frozen Yogurt
X5Ajzhq6rW3BO5UgiBLQ6g,hotdogs,Fast Food
X5Ajzhq6rW3BO5UgiBLQ6g,burgers,Burgers
ICrxXKBzxRzpXtdn6K_evg,pizza,Pizza
Yr2VHk6OQMA56sdVkdMW6w,newamerican,American (New)
Yr2VHk6OQMA56sdVkdMW6w,beerbar,Beer Bar
n5cNnMJwhpUWCwARgoR5OQ,thai,Thai
0UYCRf27EjTdWSq9j_YuWw,italian,Italian
2acxeIzBgYllLMK94zT73A,pizza,Pizza
f1nA4n-0P2Glb446aXqJtQ,tradamerican,American (Traditional)
f1nA4n-0P2Glb446aXqJtQ,diners,Diners
f1nA4n-0P2Glb446aXqJtQ,breakfast_brunch,Breakfast & Brunch
rzImMW7Fw49Efdnh77mE1Q,hotdogs,Fast Food
rzImMW7Fw49Efdnh77mE1Q,burgers,Burgers
rzImMW7Fw49Efdnh77mE1Q,coffee,Coffee & Tea
9oSyhsSfwlWO3kIP-LEGLA,southern,Southern
9oSyhsSfwlWO3kIP-LEGLA,diners,Diners
9oSyhsSfwlWO3kIP-LEGLA,tradamerican,American (Traditional)
n_fmzsNOx_yHpqcJrrcU9g,pizza,Pizza
n_fmzsNOx_yHpqcJrrcU9g,chicken_wings,Chicken Wings
dlERCAsDVsoUI66ywR4swg,hotels,Hotels
53M7R3KytaQoYS8W5Pfluw,breakfast_brunch,Breakfast & Brunch
