business_id,alias,yelp_name,wake_county_name,had_critical_violation,years_open,is_closed,review_count,rating,latitude,longitude,price,location_city,location_zip_code,url
ZXc2LpgC06o25t2tmx5dow,hong-kong-no-1-cary,Hong Kong No. 1,Hong Kong  Chinese Restaurant,13.0,14.0,0.0,27.0,3.5,35.784833,-78.870126,$,Cary,27519,https://www.yelp.com/biz/hong-kong-no-1-cary?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
EG-ipGqiJYPGATShHgMgiA,johnnys-pizza-cary-cary-2,Johnny's Pizza Cary,JOHNNY'S PIZZA,5.0,3.0,0.0,246.0,4.5,35.791255,-78.852414,$$,Cary,27519,https://www.yelp.com/biz/johnnys-pizza-cary-cary-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
adT_DAxgvMime-LayPohYQ,dolphins-cary,Dolphin's,BREEZE THRU ,0.0,0.0,0.0,12.0,2.5,35.8020859,-78.8714752,$$$,Cary,27519,https://www.yelp.com/biz/dolphins-cary?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
3kb32SQ3UDbfDI15sUh1nw,the-urban-turban-cary-3,The Urban Turban,THE URBAN TURBAN,11.0,16.0,0.0,115.0,3.5,35.7858740598238,-78.8727069256775,$$,Cary,27519,https://www.yelp.com/biz/the-urban-turban-cary-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
9ltp38ArAkwwTDk-hqLIDA,so-hot-cary,So hot,SoHot,14.0,1.0,0.0,110.0,4.5,35.789216,-78.848654,$$,Cary,27519,https://www.yelp.com/biz/so-hot-cary?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
CdFcfjOyhYKzQIBfBKqvnA,pastries-n-chaat-cary-2,Pastries N Chaat,Pastries N Chaat,28.0,1.0,0.0,58.0,3.5,35.78531,-78.87279,$,Cary,27519,https://www.yelp.com/biz/pastries-n-chaat-cary-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
vi96OpD1FCVzl7ZjPxDs7Q,chick-fil-a-cary-9,Chick-fil-A,CHICK-FIL-A ,3.0,4.0,0.0,41.0,3.0,35.8454293,-78.88731222,$,Cary,27519,https://www.yelp.com/biz/chick-fil-a-cary-9?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
FXeTm6HcAoCYaPcRc2S9Mg,no-1-pho-cary-2,No. 1 Pho,NO. 1 PHO,13.0,2.0,0.0,111.0,3.5,35.8325168,-78.8812962,$$,Cary,27519,https://www.yelp.com/biz/no-1-pho-cary-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
gwldkidI7FNjXLInxBPSdQ,sophies-grill-and-bar-cary,Sophies Grill and Bar,Sophie's Grill and Bar,0.0,0.0,0.0,53.0,4.0,35.78543,-78.87102,?,Cary,27519,https://www.yelp.com/biz/sophies-grill-and-bar-cary?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
9Y30QMmNeRFY3PPRb-d-Ag,tazikis-mediterranen-cafe-cary-2,Taziki's Mediterranen Cafe,TAZIKI'S RTP,5.0,5.0,0.0,86.0,3.5,35.843983,-78.888381,$$,Cary,27519,https://www.yelp.com/biz/tazikis-mediterranen-cafe-cary-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
zPRnKg0H-3OeKfS75AnS1A,blue-fox-cary,Blue Fox,BLUE FOX INDIAN CUISINE,14.0,2.0,0.0,26.0,3.5,35.8202748,-78.8574833,$$,Cary,27519,https://www.yelp.com/biz/blue-fox-cary?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
6Pbx51TsiMvvW0WB8r6gig,frank-theatres-cinebowl-and-grille-cary-2,Frank Theatres CineBowl & Grille,FRANK THEATRES,13.0,4.0,0.0,278.0,3.0,35.8486163,-78.8893239,$$,Cary,27519,https://www.yelp.com/biz/frank-theatres-cinebowl-and-grille-cary-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
_s1qh7cL7EQv1lkCLinKmQ,anjappar-authentic-indian-restaurant-cary,Anjappar Authentic Indian Restaurant,Anjappar,29.0,1.0,0.0,46.0,3.5,35.7923001037177,-78.8480300456285,$$,Cary,27519,https://www.yelp.com/biz/anjappar-authentic-indian-restaurant-cary?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
xWoXEGe2eB5r9QviESNelQ,mcdonalds-cary-9,McDonald's,MCDONALDS ,1.0,1.0,0.0,21.0,1.5,35.8192594904564,-78.9019337296486,$,Cary,27519,https://www.yelp.com/biz/mcdonalds-cary-9?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
8bC0oWzAO--imweG4L18BQ,five-guys-cary,Five Guys,FIVE GUYS 1710,3.0,4.0,0.0,36.0,4.0,35.84733,-78.8901043,$,Cary,27519,https://www.yelp.com/biz/five-guys-cary?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
6ONmqWHbZmWhYtcBPnoBdw,dunkin-cary,Dunkin',DUNKIN DONUTS BASKIN ROBBINS ,3.0,4.0,0.0,29.0,4.0,35.785514371133,-78.870529309869,$,Cary,27519,https://www.yelp.com/biz/dunkin-cary?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
OTBPAl6u-XJn_A8D1eePGA,tribeca-tavern-cary-2,Tribeca Tavern,TRIBECA TAVERN,19.0,9.0,0.0,414.0,3.5,35.792116031151,-78.8477442041244,$$,Cary,27519,https://www.yelp.com/biz/tribeca-tavern-cary-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
siLreS0MgdBCepGaQOVF6A,amberly-local-cary,Amberly Local,Dominos ,2.0,1.0,0.0,4.0,4.0,35.8325615284988,-78.9120833527123,?,Cary,27519,https://www.yelp.com/biz/amberly-local-cary?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
aS-kPbTxO82GKjkN7o5CSQ,stellinos-italiano-cary,Stellino's Italiano,STELLINO'S,5.0,2.0,0.0,108.0,3.5,35.8488640783739,-78.8893863558769,$$,Cary,27519,https://www.yelp.com/biz/stellinos-italiano-cary?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
DaKqqqqc96gbwp8Ez_1kSQ,nazara-indian-bistro-cary,Nazara Indian Bistro,NAZARA INDIAN BISTRO,19.0,4.0,0.0,189.0,4.0,35.789195,-78.849094708581,$$,Cary,27519,https://www.yelp.com/biz/nazara-indian-bistro-cary?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
OaAASeZwuvCench8_efgnA,harris-teeter-cary-21,Harris Teeter,HARRIS TEETER  STARBUCKS,1.0,5.0,0.0,19.0,3.5,35.843699,-78.887634,$$,Cary,27519,https://www.yelp.com/biz/harris-teeter-cary-21?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
OQeY7ia1uyQV762e_FW_IQ,riccis-trattoria-cary,Ricci's Trattoria,RICCI'S TRATTORIA,4.0,2.0,0.0,139.0,4.0,35.8196784323847,-78.9010945335031,$$,Cary,27519,https://www.yelp.com/biz/riccis-trattoria-cary?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
Nuq00FN2TQELSU4yeo8NgA,tijuana-flats-cary-2,Tijuana Flats,TIJUANA FLATS ,5.0,5.0,0.0,98.0,3.5,35.8441743483567,-78.8885789942835,$,Cary,27519,https://www.yelp.com/biz/tijuana-flats-cary-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
xYLXkw5bYBAfmD4PmTd8Aw,pure-juicery-bar-cary,Pure Juicery Bar,Pure Juicery Bar,4.0,1.0,0.0,24.0,4.5,35.83074,-78.908429,?,Cary,27519,https://www.yelp.com/biz/pure-juicery-bar-cary?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
X7Jh-D_wFmKsaleicKLDtQ,los-tres-magueyes-cary-4,Los Tres Magueyes,LOS TRES MAGUEYES,11.0,7.0,0.0,64.0,4.0,35.8198902710333,-78.9009592075452,$$,Cary,27519,https://www.yelp.com/biz/los-tres-magueyes-cary-4?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
RopMJo4hg9Vr1sudf_igjw,subway-restaurants-cary-5,Subway Restaurants,Subway,4.0,9.0,0.0,2.0,3.0,35.820556,-78.900839,$,Cary,27519,https://www.yelp.com/biz/subway-restaurants-cary-5?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
oXTILJBmoKP8Ksjziii_Sw,target-cary-2,Target,TARGET CAFE ,4.0,5.0,0.0,16.0,4.0,35.8441622171778,-78.8851440674591,$$,Cary,27519,https://www.yelp.com/biz/target-cary-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
VYFYlhhIs--c_YmxDv3nOA,penn-station-east-coast-subs-west-cary-cary,Penn Station East Coast Subs- West Cary,Penn Station ,5.0,2.0,0.0,10.0,3.5,35.8329894,-78.8813432,?,Cary,27519,https://www.yelp.com/biz/penn-station-east-coast-subs-west-cary-cary?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
p6X38vGco5osw72tmR1t-g,bojangles-chicken-n-biscuits-cary,Bojangles Chicken N' Biscuits,BOJANGLES,12.0,9.0,0.0,26.0,3.5,35.7891698382205,-78.8465159795676,$,Cary,27513,https://www.yelp.com/biz/bojangles-chicken-n-biscuits-cary?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
1qs-c2TnvJy2KhOWtkbcXA,mod-pizza-cary-2,MOD Pizza,MOD Pizza ,0.0,0.0,0.0,23.0,4.0,35.823196,-78.903431,?,Cary,27519,https://www.yelp.com/biz/mod-pizza-cary-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
EYUIMEzzpH-4RPnurCVeXg,dave-and-busters-cary-3,Dave & Buster's,DAVE AND BUSTERS,7.0,6.0,0.0,250.0,2.5,35.7743376881509,-78.7614013966585,$$,Cary,27511,https://www.yelp.com/biz/dave-and-busters-cary-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
eicXReLr42E6DRg0Pnwcmw,vaishno-bhog-cary-3,Vaishno Bhog,Vaishno Bhog,3.0,1.0,0.0,15.0,3.0,35.7914,-78.76305,?,Cary,27511,https://www.yelp.com/biz/vaishno-bhog-cary-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
XGj4M4d6FyPL2-e0lK3R3g,goodberrys-frozen-custard-cary-4,Goodberrys Frozen Custard,Goodberry's Creamery,3.0,23.0,0.0,65.0,4.0,35.7896823,-78.8472455,$,Cary,27519,https://www.yelp.com/biz/goodberrys-frozen-custard-cary-4?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
5zT-MK5LQQSngRz5oxBQgA,the-shiny-diner-raleigh,The Shiny Diner,THE SHINY DINER,13.0,1.0,0.0,210.0,3.5,35.76446,-78.74435,$,Raleigh,27606,https://www.yelp.com/biz/the-shiny-diner-raleigh?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
btFzrSHk8GiuaHMqeqJUDQ,diced-cary-3,DICED,Diced,3.0,1.0,0.0,36.0,4.5,35.844021,-78.888209,?,Cary,27519,https://www.yelp.com/biz/diced-cary-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
E94bJNHEz0WD4G-zay3DsQ,starbucks-cary-9,Starbucks,Starbucks ,1.0,13.0,0.0,16.0,3.5,35.771534,-78.762499,$$,Cary,27511,https://www.yelp.com/biz/starbucks-cary-9?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
Td58XvcbD3MFRISTNyjlnA,salvios-pizzeria-cary,Salvio's Pizzeria,Salvio's Pizzeria,7.0,14.0,0.0,103.0,3.5,35.7633322,-78.8221442,$$,Cary,27513,https://www.yelp.com/biz/salvios-pizzeria-cary?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
MCbEPjWViJ4rAojJeXFkKw,biscuitville-cary,Biscuitville,Biscuitville  ,9.0,13.0,0.0,38.0,4.0,35.7891807556152,-78.8700103759766,$,Cary,27519,https://www.yelp.com/biz/biscuitville-cary?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
5K8rbWcEfCxbTY6DU_-7YA,pine-hollow-golf-club-clayton-2,Pine Hollow Golf Club,Pine Hollow Golf Club Food Service,2.0,18.0,0.0,6.0,4.5,35.679767,-78.507707,?,Clayton,27520,https://www.yelp.com/biz/pine-hollow-golf-club-clayton-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
YSvCtvCzlx1XjzLVjC5NgQ,subway-restaurants-fuquay-varina-2,Subway Restaurants,Subway,0.0,14.0,0.0,2.0,2.0,35.590228,-78.777196,$,Fuquay Varina,27526,https://www.yelp.com/biz/subway-restaurants-fuquay-varina-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
QIaX2lYxV3PJlLRcz_5YSQ,moes-southwest-grill-fuquay-varina,Moe's Southwest Grill,Moe's Southwest Grill,0.0,13.0,0.0,26.0,3.0,35.5942726135254,-78.7752456665039,$,Fuquay-Varina,27526,https://www.yelp.com/biz/moes-southwest-grill-fuquay-varina?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
rGWim7CEU6eoM0FtZcwZiw,wingin-it-bar-and-grille-fuquay-varina,Wingin' It Bar and Grille,WINGIN'IT BAR AND GRILLE,2.0,5.0,0.0,108.0,4.0,35.5968,-78.76123,$$,Fuquay Varina,27526,https://www.yelp.com/biz/wingin-it-bar-and-grille-fuquay-varina?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
5v5iIWiAkUnXKDgbzmmwSA,king-wok-fuquay-varina-3,King Wok,KING WOK,24.0,1.0,0.0,14.0,3.0,35.5958853688069,-78.7747108847691,$,Fuquay Varina,27526,https://www.yelp.com/biz/king-wok-fuquay-varina-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
ej5wRN1VcKbiZxg9sG3Kmg,aviator-brewing-company-fuquay-varina-2,Aviator Brewing Company,AVIATOR BREW ,0.0,6.0,0.0,71.0,3.5,35.6197668467479,-78.808249578484,$,Fuquay-Varina,27526,https://www.yelp.com/biz/aviator-brewing-company-fuquay-varina-2?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
eraJ1lNxWZ_AicCnu_BDWg,subway-restaurants-fuquay-varina,Subway Restaurants,SUBWAY  @ WALMART,1.0,6.0,0.0,2.0,1.5,35.594513,-78.780984,$,Fuquay-Varina,27526,https://www.yelp.com/biz/subway-restaurants-fuquay-varina?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
kzDaoHxXvwp6QLSfEwMuZg,little-caesars-pizza-fuquay-varina,Little Caesars Pizza,Little Caesars,17.0,16.0,0.0,10.0,2.5,35.59169,-78.77825,$,Fuquay Varina,27526,https://www.yelp.com/biz/little-caesars-pizza-fuquay-varina?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
wVOPIDoZIE_BodI5YBzN1g,waffle-house-fuquay-varina,Waffle House,Waffle House,2.0,15.0,0.0,19.0,3.0,35.592573,-78.7719723,$,Fuquay Varina,27526,https://www.yelp.com/biz/waffle-house-fuquay-varina?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
8IiHIxeVnQ8OaEewlXGD2g,j-and-s-pizza-fuquay-varina,J&S Pizza,J & S New York Pizza,3.0,12.0,0.0,118.0,3.0,35.5930442810059,-78.7947006225586,$$,Fuquay-Varina,27526,https://www.yelp.com/biz/j-and-s-pizza-fuquay-varina?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
XhqBrqQzveA2Bxr6EaA5dA,starbucks-fuquay-varina,Starbucks,Starbucks,0.0,11.0,0.0,39.0,3.0,35.591783,-78.775212,$$,Fuquay-Varina,27526,https://www.yelp.com/biz/starbucks-fuquay-varina?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
e9tUky5iQB9SyIYev3DL6w,chick-fil-a-fuquay-varina,Chick-fil-A,CHICK-FIL-A,3.0,14.0,0.0,23.0,4.0,35.5938174,-78.7677757,$,Fuquay Varina,27526,https://www.yelp.com/biz/chick-fil-a-fuquay-varina?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
Frf1qZQ-ZOfgzzs6Jt2fgA,jersey-boy-subs-fuquay-varina,Jersey Boy Subs,Jersey Boy Subs ,0.0,0.0,0.0,2.0,4.0,35.5924,-78.7828229,?,Fuquay-Varina,27526,https://www.yelp.com/biz/jersey-boy-subs-fuquay-varina?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
CF_uTbpLs6kBEOzvQquwCQ,hwy-55-burgers-shakes-and-fries-fuquay-varina,Hwy 55 Burgers Shakes & Fries,HWY 55 BURGERS SHAKES & FRIES,9.0,2.0,0.0,17.0,3.0,35.625315,-78.725816,$,Fuquay-Varina,27526,https://www.yelp.com/biz/hwy-55-burgers-shakes-and-fries-fuquay-varina?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
vQa-xSeU5hBJX02zxWgW7w,jus-enuff-home-cookin-fuquay-varina,Jus' Enuff Home Cookin',JUS' ENUFF HOME COOKIN',4.0,6.0,0.0,66.0,4.0,35.5914128,-78.7887229,$,Fuquay Varina,27526,https://www.yelp.com/biz/jus-enuff-home-cookin-fuquay-varina?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
P1dZhNMtN4RsfekUocDGfQ,milano-pizza-fuquay-varina,Milano Pizza,Milano's Pizza,5.0,17.0,0.0,20.0,3.5,35.59153,-78.7731699,$,Fuquay Varina,27526,https://www.yelp.com/biz/milano-pizza-fuquay-varina?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
51WraWKsBsjq3juIUtqJDQ,zaxbys-chicken-fingers-and-buffalo-wings-fuquay-varina,Zaxby's Chicken Fingers & Buffalo Wings,ZAXBY'S ,16.0,2.0,0.0,20.0,2.0,35.5924,-78.776676,$,Fuquay Varina,27526,https://www.yelp.com/biz/zaxbys-chicken-fingers-and-buffalo-wings-fuquay-varina?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
t6gwH45CqXvMWRx81pWW8w,mei-wei-asian-diner-fuquay-varina,Mei Wei Asian Diner,MEI WEI ASIAN DINER,9.0,6.0,0.0,75.0,4.0,35.592656661424,-78.7704176455736,$,Fuquay-Varina,27526,https://www.yelp.com/biz/mei-wei-asian-diner-fuquay-varina?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
qMpF8yx6quUPNjj4GSS9yA,sheetz-fuquay-varina-4,Sheetz,Sheetz,1.0,14.0,0.0,11.0,4.5,35.5969399,-78.76014,$,Fuquay-Varina,27526,https://www.yelp.com/biz/sheetz-fuquay-varina-4?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
uXWefpeuJbn1S8ejeNykKQ,la-taqueria-mexican-grill-fuquay-varina,La Taqueria Mexican Grill,LA TAQUERIA,4.0,9.0,0.0,32.0,4.0,35.593961,-78.7828,$,Fuquay-Varina,27526,https://www.yelp.com/biz/la-taqueria-mexican-grill-fuquay-varina?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
icqY1lAj3NvhLXkMEjdeRg,highgrove-estate-fuquay-varina,Highgrove Estate,HIGHGROVE ESTATE,4.0,7.0,0.0,7.0,3.5,35.5570640563965,-78.8075103759766,?,Fuquay Varina,27526,https://www.yelp.com/biz/highgrove-estate-fuquay-varina?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
4e2KSHilLFSiKsYQVk7qIQ,bagels-plus-fuquay-varina,Bagels Plus,BAGELS PLUS,9.0,6.0,0.0,193.0,3.5,35.6154964,-78.8112189,$,Fuquay-Varina,27526,https://www.yelp.com/biz/bagels-plus-fuquay-varina?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
ZkS5j_-w1KLEGeJ2OB1EKQ,king-chinese-buffet-fuquay-varina,King Chinese Buffet,KING CHINESE BUFFET,32.0,6.0,0.0,19.0,3.0,35.594189,-78.7822425,$,Fuquay Varina,27526,https://www.yelp.com/biz/king-chinese-buffet-fuquay-varina?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
9oSyhsSfwlWO3kIP-LEGLA,joyce-and-family-restaurant-and-catering-fuquay-varina-3,Joyce & Family Restaurant and Catering,JOYCE AND FAMILY RESTAURANT,11.0,4.0,0.0,85.0,4.0,35.5860480599507,-78.8002824959763,$$,Fuquay-Varina,27526,https://www.yelp.com/biz/joyce-and-family-restaurant-and-catering-fuquay-varina-3?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
9cRk6wQ9_vxEzOZjvBBX7w,burger-king-fuquay-varina,Burger King,BURGER KING ,5.0,7.0,0.0,5.0,1.0,35.59222,-78.77874,$,Fuquay Varina,27526,https://www.yelp.com/biz/burger-king-fuquay-varina?adjust_creative=9GoeKME1OYNRG1PTloCkOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=9GoeKME1OYNRG1PTloCkOw
