,rating,years_open,years_open_log,price_$,category_breweries,category_chinese,city_Garner,category_soup,category_sushi,category_beerbar,category_burgers,category_coffee,category_japanese,category_servicestations,city_Zebulon,city_Fuquay-Varina,city_Knightdale
0,0.07507530837370649,0.26247681902003417,0.26247681902003417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.6995427740516889,0.5188702016968201,0.5188702016968201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.6995427740516889,0.5188702016968201,0.5188702016968201,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.07507530837370649,-1.7227593208792442,-1.7227593208792442,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.07507530837370649,-0.6019445595912121,-0.6019445595912121,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,0.6995427740516889,-0.30844855860182424,-0.30844855860182424,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.07507530837370649,-0.08079537396249283,-0.08079537396249283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
